,Body,Passengers,Interior,Exterior,Wheels,Tires,Fuel,Basic,Powertrain,Engine,Horsepower,Transmission,Stock,VIN,Year,Make Model,Mileage,Highway,City,Price,Brand,Model,Liters,Cylinder,HP,TransType
"https://www.carvana.com/search/2000209813/2017-hyundai-se-hatchback-4d-?sri=b98d697c-edd9-4515-9455-c5165001b487
",Hatchback,5.0,Triathlon Gray,Black,14 Alloy wheels,175-70,Gas,"60 mo. / 60,000 mi.; 32 mos. 14,300 mi. left","60 mo. / 60,000 mi.; 32 mos. 14,300 mi. left",1.6L I4,137 hp / 123 ft-lbs. torque,"Auto, 6-Spd w/Overdrive",2000209813,KMHCT5AE8HU312045,2017,Hyundai Accent,45478,36,26,11100,Hyundai,Accent,1.6L,I4,137,auto
"https://www.carvana.com/search/2000208907/2014-volkswagen-komfort-convertible-2d-?sri=b98d697c-edd9-4515-9455-c5165001b487
",Convertible,4.0,GRAY,BLACK,17 Alloy wheels,235-45,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; Expired",2.0L Turbo I4,200 hp / 207 ft-lbs. torque,"Auto, 6-Spd DSG Tiptronic",2000208907,WVWBW8AH2EV000408,2014,Volkswagen Eos,36615,30,22,18000,Volkswagen,Eos,2.0L,Turbo I4,200,auto
"https://www.carvana.com/search/2000208866/2016-hyundai-se-sedan-4d-?sri=b98d697c-edd9-4515-9455-c5165001b487
",Sedan,5.0,Venetian Red,Beige,15 Alloy wheels,195-65,Gas,"60 mo. / 60,000 mi.; 24 mos. 29,100 mi. left","60 mo. / 60,000 mi.; 24 mos. 29,100 mi. left",1.8L I4,145 hp / 130 ft-lbs. torque,"Auto, 6-Spd Shiftronic",2000208866,5NPDH4AE9GH758315,2016,Hyundai Elantra,30621,38,28,12000,Hyundai,Elantra,1.8L,I4,145,auto
"https://www.carvana.com/search/2000209677/2016-nissan-2.5-sedan-4d-?sri=b98d697c-edd9-4515-9455-c5165001b487
",Sedan,5.0,Pearl White,Beige,16 Steel with hub caps,215-60,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 36 mos. 12,900 mi. left",2.5L I4,182 hp / 180 ft-lbs. torque,"Automatic, Xtronic CVT",2000209677,1N4AL3AP2GC118526,2016,Nissan Altima,46831,39,27,14200,Nissan,Altima,2.5L,I4,182,auto
"https://www.carvana.com/search/2000209527/2018-kia-lx-sedan-4d-?sri=b98d697c-edd9-4515-9455-c5165001b487
",Sedan,5.0,WHITE,BLACK,15 Alloy wheels,195-65,Gas,"60 mo. / 60,000 mi.; 52 mos. 54,500 mi. left","60 mo. / 60,000 mi.; 52 mos. 54,500 mi. left",2.0L I4,147 hp / 132 ft-lbs. torque,"Automatic, 6-Spd w/Sportmatic",2000209527,3KPFK4A78JE229414,2018,Kia Forte,5218,37,29,15100,Kia,Forte,2.0L,I4,147,auto
"https://www.carvana.com/search/2000210658/2017-buick-sport-touring-sport-utility-4d-?sri=f5cecfb4-dac1-4130-94de-2339c9d4c5e9
",SUV,5.0,Winterberry Red Metallic,Ebony,18 Alloy wheels,215-55,Gas,"48 mo. / 50,000 mi.; 28 mos. 40,100 mi. left","72 mo. / 70,000 mi.; 52 mos. 60,100 mi. left",Ecotec 1.4L Turbo I4,138 hp / 148 ft-lbs. torque,"Auto, 6-Spd OD ShftCtrl",2000210658,KL4CJ1SB6HB056727,2017,Buick Encore,9621,33,27,19000,Buick,Encore,Ecotec,1.4L Turbo I4,138,auto
"https://www.carvana.com/search/2000211340/2017-gmc-sport-utility-4d-?sri=f5cecfb4-dac1-4130-94de-2339c9d4c5e9
",SUV,7.0,Ebony Twilight Metallic,Ebony,20 Alloy wheels,255-55,Gas,"36 mo. / 36,000 mi.; Expired","72 mo. / 72,000 mi.; 47 mos. 33,200 mi. left",3.6L V6,281 hp / 266 ft-lbs. torque,"Automatic, 6-Spd",2000211340,1GKKVSKD6HJ202292,2017,GMC Acadia Limited,38540,22,15,29300,GMC,Acadia Limited,3.6L,V6,281,auto
"https://www.carvana.com/search/2000212316/2015-nissan-s-sport-utility-4d-?sri=f5cecfb4-dac1-4130-94de-2339c9d4c5e9
",Wagon,5.0,Brilliant Silver,Black,17 Alloy wheels,215-55,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 21 mos. 37,200 mi. left",1.6L Turbo I4,188 hp / 177 ft-lbs. torque,"Automatic, CVT w/Xtronic",2000212316,JN8AF5MRXFT512434,2015,Nissan JUKE,22553,32,28,14700,Nissan,JUKE,1.6L,Turbo I4,188,auto
"https://www.carvana.com/search/2000210072/2015-dodge-rt-coupe-2d-?sri=f5cecfb4-dac1-4130-94de-2339c9d4c5e9
",Coupe,4.0,BLACK,BLACK,20 Alloy wheels,245-45,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 100,000 mi.; 17 mos. 91,800 mi. left",HEMI 5.7L V8,375 hp / 410 ft-lbs. torque,"Manual, 6-Spd",2000210072,2C3CDZAT9FH788123,2015,Dodge Challenger,7905,23,15,27500,Dodge,Challenger,HEMI,5.7L V8,375,manual
"https://www.carvana.com/search/2000212878/2015-hyundai-limited-sedan-4d-?sri=f5cecfb4-dac1-4130-94de-2339c9d4c5e9
",Sedan,5.0,Symphony Silver,Gray,17 Alloy wheels,215-55,Gas,"60 mo. / 60,000 mi.; 20 mos. 19,700 mi. left","60 mo. / 60,000 mi.; 20 mos. 19,700 mi. left",2.4L I4,185 hp / 178 ft-lbs. torque,"Auto, 6-Spd w/Shiftronic & Drive Mode Select",2000212878,5NPE34AF0FH161371,2015,Hyundai Sonata,40066,35,24,15500,Hyundai,Sonata,2.4L,I4,185,auto
"https://www.carvana.com/search/2000210262/2014-nissan-sv-pickup-4d-6-12-ft-?sri=f5cecfb4-dac1-4130-94de-2339c9d4c5e9
",Pickup,5.0,Glacier White,BLACK,18 Alloy wheels,265-70,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; Expired",5.6L V8,317 hp / 385 ft-lbs. torque,"Automatic, 5-Spd w/Overdrive",2000210262,1N6AA0CC4EN505960,2014,Nissan Titan King Cab,62765,17,12,21000,Nissan,Titan King Cab,5.6L,V8,317,auto
"https://www.carvana.com/search/2000210788/2014-volkswagen-2.0t-sport-sedan-4d-?sri=f5cecfb4-dac1-4130-94de-2339c9d4c5e9
",Sedan,5.0,BLUE,Black,17 Alloy wheels,235-45,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; Expired",2.0L Turbo I4,200 hp / 207 ft-lbs. torque,Auto 6-Spd DSG Tptrnc Spt,2000210788,WVWBN7AN4EE513890,2014,Volkswagen CC,39429,31,22,12800,Volkswagen,CC,2.0L,Turbo I4,200,auto
"https://www.carvana.com/search/2000211619/2014-chevrolet-lt-coupe-2d-?sri=f5cecfb4-dac1-4130-94de-2339c9d4c5e9
",Coupe,4.0,Summit White,Black,20 Alloy wheels,245-45,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 100,000 mi.; 2 mos. 54,700 mi. left",3.6L V6,323 hp / 278 ft-lbs. torque,"Manual, 6-Spd",2000211619,2G1FG1E35E9182976,2014,Chevrolet Camaro,45058,28,17,18700,Chevrolet,Camaro,3.6L,V6,323,manual
"https://www.carvana.com/search/2000211541/2016-chevrolet-ls-sport-utility-4d-?sri=f5cecfb4-dac1-4130-94de-2339c9d4c5e9
",SUV,9.0,Black,Jet Black,18 Alloy wheels,265-65,Flex Fuel,"36 mo. / 36,000 mi.; Expired","72 mo. / 72,000 mi.; 41 mos. 19,100 mi. left",EcoTec3 5.3L Flex Fuel V8,355 hp / 383 ft-lbs. torque,"Auto, 6-Spd Overdrive",2000211541,1GNSCAEC2GR422275,2016,Chevrolet Tahoe,52687,23,16,32000,Chevrolet,Tahoe,EcoTec3,5.3L Flex Fuel V8,355,auto
"https://www.carvana.com/search/2000204848/2016-bmw-m235i-xdrive-coupe-2d-?sri=f5cecfb4-dac1-4130-94de-2339c9d4c5e9
",Coupe,4.0,Mineral White Metallic,BROWN,18 Alloy wheels,225-40,Gas,"48 mo. / 50,000 mi.; 8 mos. 11,100 mi. left","48 mo. / 50,000 mi.; 8 mos. 11,100 mi. left",3.0L Turbo I6,320 hp / 330 ft-lbs. torque,"Auto, 8-Spd Sport",2000204848,WBA1J9C58GV371883,2016,BMW 2 Series,38667,30,20,30700,BMW,2 Series,3.0L,Turbo I6,320,auto
"https://www.carvana.com/search/2000208100/2015-chevrolet-z71-pickup-4d-6-ft-?sri=f5cecfb4-dac1-4130-94de-2339c9d4c5e9
",Pickup,5.0,Black,Jet Black,17 Alloy wheels,255-65,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 100,000 mi.; 9 mos. 88,100 mi. left",3.6L V6,305 hp / 269 ft-lbs. torque,"Automatic, 6-Spd",2000208100,1GCGTCE33F1122171,2015,Chevrolet Colorado Crew Cab,11671,24,17,30500,Chevrolet,Colorado Crew Cab,3.6L,V6,305,auto
"https://www.carvana.com/search/2000211005/2017-chevrolet-lt-pickup-4d-5-34-ft-?sri=f5cecfb4-dac1-4130-94de-2339c9d4c5e9
",Pickup,6.0,Summit White,Jet Black,17 Alloy wheels,255-70,Gas,"36 mo. / 36,000 mi.; 15 mos. 16,100 mi. left","60 mo. / 60,000 mi.; 38 mos. 40,100 mi. left",EcoTec3 5.3L V8,355 hp / 383 ft-lbs. torque,"Auto, 6-Spd HD Overdrive",2000211005,3GCUKREC0HG428550,2017,Chevrolet Silverado 1500 Crew Cab,19697,22,16,32300,Chevrolet,Silverado 1500 Crew Cab,EcoTec3,5.3L V8,355,auto
"https://www.carvana.com/search/2000213137/2016-scion-hatchback-coupe-2d-?sri=f5cecfb4-dac1-4130-94de-2339c9d4c5e9
",Coupe,5.0,GRAY,Dark Charcoal,18 Alloy wheels,225-45,Gas,"36 mo. / 36,000 mi.; 3 mos. 8,200 mi. left","60 mo. / 60,000 mi.; 27 mos. 32,200 mi. left",2.5L I4,179 hp / 172 ft-lbs. torque,"Auto, 6-Spd Dyn Rev Mgmt",2000213137,JTKJF5C79GJ023671,2016,Scion tC,27508,31,23,15300,Scion,tC,2.5L,I4,179,auto
"https://www.carvana.com/search/2000210851/2014-volkswagen-2.0t-sport-sedan-4d-?sri=f5cecfb4-dac1-4130-94de-2339c9d4c5e9
",Sedan,5.0,RED,Black,17 Alloy wheels,235-45,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 11 mos. 28,500 mi. left",2.0L Turbo I4,200 hp / 207 ft-lbs. torque,Auto 6-Spd DSG Tptrnc Spt,2000210851,WVWBN7AN8EE537786,2014,Volkswagen CC,31285,31,22,13300,Volkswagen,CC,2.0L,Turbo I4,200,auto
"https://www.carvana.com/search/2000209648/2015-dodge-rt-sport-utility-4d-?sri=f5cecfb4-dac1-4130-94de-2339c9d4c5e9
",SUV,7.0,Redline 2 Pearl Coat,Black/Red,19 Alloy wheels,225-55,Flex Fuel,"36 mo. / 36,000 mi.; Expired","60 mo. / 100,000 mi.; 21 mos. 77,600 mi. left",Pentastar 3.6L Flex Fuel V6,283 hp / 260 ft-lbs. torque,"Automatic, 6-Spd w/AutoStick",2000209648,3C4PDDEGXFT740442,2015,Dodge Journey,22123,24,16,17900,Dodge,Journey,Pentastar,3.6L Flex Fuel V6,283,auto
"https://www.carvana.com/search/2000212935/2017-hyundai-se-sport-utility-4d-?sri=c319291f-7fd6-43d5-97c2-73caa04cece3
",SUV,7.0,Regal Red Pearl,Beige,18 Alloy wheels,235-60,Gas,"60 mo. / 60,000 mi.; 28 mos. 27,200 mi. left","60 mo. / 60,000 mi.; 28 mos. 27,200 mi. left",3.3L V6,290 hp / 252 ft-lbs. torque,"Auto, 6-Spd Shiftronic",2000212935,KM8SMDHF0HU174504,2017,Hyundai Santa Fe,32518,25,18,20100,Hyundai,Santa Fe,3.3L,V6,290,auto
"https://www.carvana.com/search/2000213197/2018-kia-gt2-sedan-4d-?sri=c319291f-7fd6-43d5-97c2-73caa04cece3
",Sedan,5.0,HiChroma Red,Black,19 Alloy wheels,225-40,Gas,"60 mo. / 60,000 mi.; 50 mos. 53,900 mi. left","60 mo. / 60,000 mi.; 50 mos. 53,900 mi. left",3.3L Twin Turbo V6,365 hp / 376 ft-lbs. torque,"Automatic, 8-Spd",2000213197,KNAE55LCXJ6017801,2018,Kia Stinger,5845,25,19,44100,Kia,Stinger,3.3L,Twin Turbo V6,365,auto
"https://www.carvana.com/search/2000212646/2016-nissan-sv-sport-utility-4d-?sri=c319291f-7fd6-43d5-97c2-73caa04cece3
",Wagon,5.0,Magnetic Black,Charcoal,17 Alloy wheels,225-65,Gas,"36 mo. / 36,000 mi.; 4 mos. 3,400 mi. left","60 mo. / 60,000 mi.; 28 mos. 27,400 mi. left",2.5L I4,170 hp / 175 ft-lbs. torque,"Auto, CVT Xtronic",2000212646,KNMAT2MV7GP699268,2016,Nissan Rogue,32384,32,25,16500,Nissan,Rogue,2.5L,I4,170,auto
"https://www.carvana.com/search/2000212511/2016-chevrolet-ltz-sport-utility-4d-?sri=c319291f-7fd6-43d5-97c2-73caa04cece3
",Wagon,5.0,Blaze Red,Jet Black,18 Alloy wheels,215-55,Gas,"36 mo. / 36,000 mi.; 10 mos. 5,700 mi. left","60 mo. / 60,000 mi.; 34 mos. 29,700 mi. left",Ecotec 1.4L Turbo I4,138 hp / 148 ft-lbs. torque,"Automatic, 6-Spd",2000212511,3GNCJRSB1GL241454,2016,Chevrolet Trax,30030,34,26,16400,Chevrolet,Trax,Ecotec,1.4L Turbo I4,138,auto
"https://www.carvana.com/search/2000210132/2017-nissan-s-sedan-4d-?sri=c319291f-7fd6-43d5-97c2-73caa04cece3
",Sedan,5.0,WHITE,BLACK,18 Alloy wheels,245-45,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 31 mos. 17,000 mi. left",3.5L V6,300 hp / 261 ft-lbs. torque,"Auto, Xtronic CVT",2000210132,1N4AA6AP2HC377767,2017,Nissan Maxima,42722,30,21,18400,Nissan,Maxima,3.5L,V6,300,auto
"https://www.carvana.com/search/2000194429/2016-dodge-avp-minivan-4d-?sri=c319291f-7fd6-43d5-97c2-73caa04cece3
",Minivan,7.0,Granite Crystal Metallic Clear Coat,Black/Sandstorm,17 Steel with hub caps,225-65,Flex Fuel,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 23 mos. 17,700 mi. left",Pentastar 3.6L Flex Fuel V6,283 hp / 260 ft-lbs. torque,"Automatic, 6-Spd",2000194429,2C4RDGBG5GR256228,2016,Dodge Grand Caravan Passenger,42066,25,17,15000,Dodge,Grand Caravan Passenger,Pentastar,3.6L Flex Fuel V6,283,auto
"https://www.carvana.com/search/2000207344/2017-chevrolet-premier-sport-utility-4d-?sri=c319291f-7fd6-43d5-97c2-73caa04cece3
",SUV,5.0,Black,Saddle Up/Jet Black,18 Alloy wheels,235-55,Gas,"36 mo. / 36,000 mi.; 7 mos. 12,100 mi. left","72 mo. / 72,000 mi.; 43 mos. 48,100 mi. left",Ecotec 2.4L I4,182 hp / 172 ft-lbs. torque,"Auto, 6-Spd w/OD",2000207344,2GNFLGEK2H6176840,2017,Chevrolet Equinox,23621,32,22,21600,Chevrolet,Equinox,Ecotec,2.4L I4,182,auto
"https://www.carvana.com/search/2000209360/2017-cadillac-premium-performance-sedan-4d-?sri=c319291f-7fd6-43d5-97c2-73caa04cece3
",Sedan,5.0,Radiant Silver Metallic,Jet Black w/Jet Black Accents,18 Alloy wheels,225-40,Gas,"48 mo. / 50,000 mi.; 20 mos. 36,700 mi. left","72 mo. / 70,000 mi.; 44 mos. 56,700 mi. left",3.6L V6,335 hp / 285 ft-lbs. torque,"Automatic, 8-Spd",2000209360,1G6AF5SS4H0144647,2017,Cadillac ATS,13009,30,20,28300,Cadillac,ATS,3.6L,V6,335,auto
"https://www.carvana.com/search/2000211276/2017-bmw-330i-xdrive-sedan-4d-?sri=c319291f-7fd6-43d5-97c2-73caa04cece3
",Sedan,5.0,WHITE,BEIGE,17 Alloy wheels,225-50,Gas,"48 mo. / 50,000 mi.; 26 mos. 22,700 mi. left","48 mo. / 50,000 mi.; 26 mos. 22,700 mi. left",2.0L Turbo I4,248 hp / 258 ft-lbs. torque,"Auto, 8-Spd Sport",2000211276,WBA8D9C37HA005975,2017,BMW 3 Series,27014,33,23,28700,BMW,3 Series,2.0L,Turbo I4,248,auto
"https://www.carvana.com/search/2000211652/2014-buick-convenience-sedan-4d-?sri=c319291f-7fd6-43d5-97c2-73caa04cece3
",Sedan,5.0,Mocha Bronze Metallic,Cashmere,18 Alloy wheels,235-45,Gas,"48 mo. / 50,000 mi.; Expired","72 mo. / 70,000 mi.; 15 mos. 26,600 mi. left",Ecotec 2.4L I4,180 hp / 171 ft-lbs. torque,"Auto, 6-Spd w/Shft Ctrl",2000211652,1G4PR5SKXE4145462,2014,Buick Verano,43127,32,21,14900,Buick,Verano,Ecotec,2.4L I4,180,auto
"https://www.carvana.com/search/2000207936/2015-buick-premium-sport-utility-4d-?sri=c319291f-7fd6-43d5-97c2-73caa04cece3
",SUV,5.0,BLACK,Ebony,20 Alloy wheels,265-50,Gas,"48 mo. / 50,000 mi.; 5 mos. 31,600 mi. left","72 mo. / 70,000 mi.; 29 mos. 51,600 mi. left",Ecotec 1.4L Turbo I4,138 hp / 148 ft-lbs. torque,"Automatic, 6-Spd w/Overdrive",2000207936,KL4CJDSB1FB066774,2015,Buick Encore,18152,33,25,18200,Buick,Encore,Ecotec,1.4L Turbo I4,138,auto
"https://www.carvana.com/search/2000210711/2015-nissan-sr-sedan-4d-?sri=c319291f-7fd6-43d5-97c2-73caa04cece3
",Sedan,5.0,Aspen White,Charcoal,17 Alloy wheels,205-50,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 19 mos. 47,900 mi. left",1.8L I4,130 hp / 128 ft-lbs. torque,"Automatic, CVT w/Xtronic",2000210711,3N1AB7AP7FY315768,2015,Nissan Sentra,11834,39,29,13300,Nissan,Sentra,1.8L,I4,130,auto
"https://www.carvana.com/search/2000212378/2018-chevrolet-lt-sport-utility-4d-?sri=c319291f-7fd6-43d5-97c2-73caa04cece3
",SUV,5.0,Mosaic Black Metallic,Jet Black,17 Alloy wheels,225-65,Gas,"36 mo. / 36,000 mi.; 20 mos. 16,400 mi. left","72 mo. / 72,000 mi.; 56 mos. 52,400 mi. left",1.5L Turbo I4,170 hp / 203 ft-lbs. torque,"Automatic, 6-Spd w/Overdrive",2000212378,3GNAXSEV2JS533355,2018,Chevrolet Equinox,19369,30,24,20900,Chevrolet,Equinox,1.5L,Turbo I4,170,auto
"https://www.carvana.com/search/2000208340/2017-subaru-2.0i-premium-sport-utility-4d-?sri=c319291f-7fd6-43d5-97c2-73caa04cece3
",Wagon,5.0,SILVER,BLACK,17 Alloy wheels,225-55,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 39 mos. 16,000 mi. left",2.0L H4,148 hp / 145 ft-lbs. torque,"Auto, CVT w/Lineartronic",2000208340,JF2GPABC0H8270948,2017,Subaru Crosstrek,43730,33,26,20600,Subaru,Crosstrek,2.0L,H4,148,auto
"https://www.carvana.com/search/2000213173/2017-toyota-xle-sport-utility-4d-?sri=c319291f-7fd6-43d5-97c2-73caa04cece3
",SUV,7.0,Predawn Gray Mica,Ash,18 Alloy wheels,245-60,Gas,"36 mo. / 36,000 mi.; 17 mos. 17,800 mi. left","60 mo. / 60,000 mi.; 41 mos. 41,800 mi. left",3.5L V6,295 hp / 263 ft-lbs. torque,"Automatic, 8-Spd",2000213173,5TDKZRFH3HS217051,2017,Toyota Highlander,17915,27,21,33800,Toyota,Highlander,3.5L,V6,295,auto
"https://www.carvana.com/search/2000206773/2017-jeep-sport-suv-4d-?sri=c319291f-7fd6-43d5-97c2-73caa04cece3
",SUV,5.0,RED,BLACK,17 Alloy wheels,255-75,Gas,"36 mo. / 36,000 mi.; 16 mos. 18,100 mi. left","60 mo. / 60,000 mi.; 40 mos. 42,100 mi. left",3.6L V6,285 hp / 260 ft-lbs. torque,"Manual, 6-Spd",2000206773,1C4BJWDG1HL647131,2017,Jeep Wrangler Unlimited,17633,21,16,28400,Jeep,Wrangler Unlimited,3.6L,V6,285,manual
"https://www.carvana.com/search/2000204944/2017-hyundai-se-hatchback-4d-?sri=c319291f-7fd6-43d5-97c2-73caa04cece3
",Hatchback,5.0,RED,GRAY,14 Alloy wheels,175-70,Gas,"60 mo. / 60,000 mi.; 36 mos. 16,000 mi. left","60 mo. / 60,000 mi.; 36 mos. 16,000 mi. left",1.6L I4,137 hp / 123 ft-lbs. torque,"Auto, 6-Spd w/Overdrive",2000204944,KMHCT5AE1HU326482,2017,Hyundai Accent,43788,36,26,11200,Hyundai,Accent,1.6L,I4,137,auto
"https://www.carvana.com/search/2000212063/2017-nissan-s-sedan-4d-?sri=c319291f-7fd6-43d5-97c2-73caa04cece3
",Sedan,5.0,Deep Blue Pearl,Charcoal,18 Alloy wheels,245-45,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 39 mos. 22,300 mi. left",3.5L V6,300 hp / 261 ft-lbs. torque,"Auto, Xtronic CVT",2000212063,1N4AA6AP2HC431567,2017,Nissan Maxima,37450,30,21,21400,Nissan,Maxima,3.5L,V6,300,auto
"https://www.carvana.com/search/2000210542/2017-chevrolet-lt-hatchback-4d-?sri=c319291f-7fd6-43d5-97c2-73caa04cece3
",Hatchback,5.0,Graphite Metallic,Jet Black,16 Alloy wheels,205-55,Gas,"36 mo. / 36,000 mi.; 14 mos. 17,900 mi. left","60 mo. / 60,000 mi.; 38 mos. 41,900 mi. left",1.4L Turbo I4,153 hp / 177 ft-lbs. torque,"Automatic, 6-Spd",2000210542,3G1BE6SM8HS563422,2017,Chevrolet Cruze,17878,38,29,14600,Chevrolet,Cruze,1.4L,Turbo I4,153,auto
"https://www.carvana.com/search/2000190513/2012-volkswagen-2.0l-tdi-sedan-4d-?sri=6df86b93-904d-4bfe-9785-8b3cba90fc3a
",Sedan,5.0,Black Uni,Titan Black,16 Alloy wheels,205-55,Diesel,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; Expired",2.0L Diesel Turbo I4,140 hp / 236 ft-lbs. torque,Auto 6-Spd DSG Tptrnc Spt,2000190513,3VWLL7AJ7CM397628,2012,Volkswagen Jetta,19048,42,30,11900,Volkswagen,Jetta,2.0L,Diesel Turbo I4,140,auto
"https://www.carvana.com/search/2000191997/2016-nissan-2.5-s-sedan-4d-?sri=6df86b93-904d-4bfe-9785-8b3cba90fc3a
",Sedan,5.0,Gun Metallic,Charcoal,16 Steel with hub caps,215-60,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; Expired",2.5L I4,182 hp / 180 ft-lbs. torque,"Automatic, Xtronic CVT",2000191997,1N4AL3AP3GC128028,2016,Nissan Altima,67183,39,27,12600,Nissan,Altima,2.5L,I4,182,auto
"https://www.carvana.com/search/2000183637/2015-jeep-unlimited-willys-wheeler-w-sport-utility-4d-?sri=6df86b93-904d-4bfe-9785-8b3cba90fc3a
",SUV,5.0,Billet Silver Metallic Clear Coat,Black,17 Alloy wheels,255-75,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 100,000 mi.; 19 mos. 77,800 mi. left",3.6L V6,285 hp / 260 ft-lbs. torque,"Automatic, 5-Spd",2000183637,1C4BJWDG9FL758748,2015,Jeep Wrangler,21984,20,16,27100,Jeep,Wrangler,3.6L,V6,285,auto
"https://www.carvana.com/search/2000190492/2017-mercedes-benz-c-300-sedan-4d-?sri=6df86b93-904d-4bfe-9785-8b3cba90fc3a
",Sedan,5.0,Polar White,Black,17 Alloy wheels,225-50,Gas,"48 mo. / 50,000 mi.; 21 mos. 34,900 mi. left","48 mo. / 50,000 mi.; 21 mos. 34,900 mi. left",2.0L Turbo I4,241 hp / 273 ft-lbs. torque,"Auto, 7-Spd 7G-Tronic +",2000190492,55SWF4JB3HU196656,2017,Mercedes-Benz C-Class,14856,34,24,27400,Mercedes-Benz,C-Class,2.0L,Turbo I4,241,auto
"https://www.carvana.com/search/2000189186/2018-toyota-hatchback-4d-?sri=6df86b93-904d-4bfe-9785-8b3cba90fc3a
",Hatchback,5.0,Blizzard Pearl,Black,17 Alloy wheels,225-45,Gas,"36 mo. / 36,000 mi.; 21 mos. 17,300 mi. left","60 mo. / 60,000 mi.; 45 mos. 41,300 mi. left",1.8L I4,137 hp / 126 ft-lbs. torque,"Manual, 6-Spd",2000189186,JTNKARJE2JJ558380,2018,Toyota Corolla iM,18411,35,27,16300,Toyota,Corolla iM,1.8L,I4,137,manual
"https://www.carvana.com/search/2000189606/2014-volkswagen-2.0l-tdi-sedan-4d-?sri=6df86b93-904d-4bfe-9785-8b3cba90fc3a
",Sedan,5.0,SILVER,Titan Black,16 Alloy wheels,205-55,Diesel,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 18 mos. 35,900 mi. left",2.0L Diesel Turbo I4,140 hp / 236 ft-lbs. torque,Auto 6-Spd DSG Tptrnc Spt,2000189606,3VWLL7AJ8EM288579,2014,Volkswagen Jetta,23863,42,30,12300,Volkswagen,Jetta,2.0L,Diesel Turbo I4,140,auto
"https://www.carvana.com/search/2000190076/2017-nissan-2.5-sedan-4d-?sri=6df86b93-904d-4bfe-9785-8b3cba90fc3a
",Sedan,5.0,Storm Blue,BLACK,16 Steel with hub caps,215-60,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 31 mos. 13,900 mi. left",2.5L I4,182 hp / 180 ft-lbs. torque,"Automatic, Xtronic CVT",2000190076,1N4AL3AP9HN303520,2017,Nissan Altima,45825,39,27,13700,Nissan,Altima,2.5L,I4,182,auto
"https://www.carvana.com/search/2000184729/2016-lexus-es-350-sedan-4d-?sri=6df86b93-904d-4bfe-9785-8b3cba90fc3a
",Sedan,5.0,Eminent White Pearl,Flaxen w/Linear Mocha Wood Trim,17 Alloy wheels,215-55,Gas,"48 mo. / 50,000 mi.; 16 mos. 9,100 mi. left","72 mo. / 70,000 mi.; 40 mos. 29,100 mi. left",3.5L V6,268 hp / 248 ft-lbs. torque,"Auto, 6-Spd Seq Shft",2000184729,58ABK1GG8GU023349,2016,Lexus ES,40688,31,21,25200,Lexus,ES,3.5L,V6,268,auto
"https://www.carvana.com/search/2000185720/2015-dodge-rt-coupe-2d-?sri=6df86b93-904d-4bfe-9785-8b3cba90fc3a
",Coupe,4.0,Redline Red Pearl Coat,Black,20 Alloy wheels,245-45,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 100,000 mi.; 9 mos. 74,100 mi. left",HEMI 5.7L V8,375 hp / 410 ft-lbs. torque,"Manual, 6-Spd",2000185720,2C3CDZAT6FH712973,2015,Dodge Challenger,25641,23,15,24600,Dodge,Challenger,HEMI,5.7L V8,375,manual
"https://www.carvana.com/search/2000190385/2015-dodge-sxt-sedan-4d-?sri=6df86b93-904d-4bfe-9785-8b3cba90fc3a
",Sedan,5.0,RED,BLACK,17 Alloy wheels,225-45,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 100,000 mi.; 17 mos. 43,400 mi. left",2.4L I4,180 hp / 171 ft-lbs. torque,"Manual, 6-Spd",2000190385,1C3CDFBB7FD422484,2015,Dodge Dart,56385,35,22,11500,Dodge,Dart,2.4L,I4,180,manual
