"https://www.carvana.com/search/2000224445/2016-subaru-3.6r-limited-wagon-4d-?sri=8acecc31-716b-48d5-bd67-d8c8f90a38dc
",Wagon,5,Crystal Black Silica,Warm Ivory,18 Alloy wheels,225 60 tires,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 22 mos. 19,400 mi. left",3.6L H6,256 hp / 247 ft-lbs. torque,"Auto, CVT Manual",2000224445,4S4BSENC6G3255307,2016,Subaru Outback,"40,382 miles","27
HWY","20
CITY","$27,100"
"https://www.carvana.com/search/2000225959/2013-volkswagen-sport-sedan-4d-?sri=8acecc31-716b-48d5-bd67-d8c8f90a38dc
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,Volkswagen CC,"53,283 miles","31
HWY","22
CITY","$13,100"
"https://www.carvana.com/search/2000225775/2018-honda-si-coupe-2d-?sri=8acecc31-716b-48d5-bd67-d8c8f90a38dc
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,Honda Civic,"2,773 miles","38
HWY","28
CITY","$25,100"
"https://www.carvana.com/search/2000225636/2017-ford-ecoboost-premium-coupe-2d-?sri=8acecc31-716b-48d5-bd67-d8c8f90a38dc
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,Ford Mustang,"48,935 miles","30
HWY","21
CITY","$19,300"
"https://www.carvana.com/search/2000218957/2017-jeep-limited-sport-utility-4d-?sri=5d6eceb4-a771-4789-b370-a7681d985d10
",SUV,5,Diamond Black Crystal Pearl Coat,BLACK,18 Alloy wheels,265 60 tires,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 100,000 mi.; 38 mos. 58,500 mi. left",3.6L V6,295 hp / 260 ft-lbs. torque,"Automatic, 8-Spd",2000218957,1C4RJFBG0HC861190,2017,Jeep Grand Cherokee,"41,280 miles","28
HWY","21
CITY","$27,500"
"https://www.carvana.com/search/2000222353/2016-volkswagen-2.0t-r-line-sport-utility-4d-?sri=5d6eceb4-a771-4789-b370-a7681d985d10
",SUV,5,Night Blue Metallic,Charcoal Black,19 Alloy wheels,225 40 tires,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 21 mos. 26,300 mi. left",2.0L Turbo I4,200 hp / 207 ft-lbs. torque,"Auto, 6-Spd Tiptronic Spt",2000222353,WVGAV7AXXGW006076,2016,Volkswagen Tiguan,"33,498 miles","26
HWY","21
CITY","$15,900"
"https://www.carvana.com/search/2000225884/2017-nissan-sv-sedan-4d-?sri=5d6eceb4-a771-4789-b370-a7681d985d10
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,Nissan Maxima,"42,542 miles","30
HWY","21
CITY","$18,700"
"https://www.carvana.com/search/2000225879/2017-nissan-3.5-sl-sedan-4d-?sri=5d6eceb4-a771-4789-b370-a7681d985d10
",Sedan,5,Brilliant Silver,Charcoal,18 Alloy wheels,235 45 tires,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 36 mos. 14,000 mi. left",3.5L V6,270 hp / 251 ft-lbs. torque,"Automatic, Xtronic CVT",2000225879,1N4BL3AP7HC210835,2017,Nissan Altima,"45,743 miles","32
HWY","22
CITY","$16,500"
"https://www.carvana.com/search/2000223224/2016-jeep-limited-sport-utility-4d-?sri=5d6eceb4-a771-4789-b370-a7681d985d10
",SUV,5,Bright White Clear Coat,Black,18 Alloy wheels,225 60 tires,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 22 mos. 16,800 mi. left",2.4L I4,180 hp / 171 ft-lbs. torque,"Automatic, 9-Spd",2000223224,1C4PJMDB5GW231952,2016,Jeep Cherokee,"42,989 miles","28
HWY","21
CITY","$18,900"
"https://www.carvana.com/search/2000222330/2015-toyota-pickup-4d-5-ft-?sri=5d6eceb4-a771-4789-b370-a7681d985d10
",Pickup,5,Magnetic Gray Metallic,Graphite,17 Alloy wheels,265 65 tires,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 17 mos. 35,800 mi. left",4.0L V6,236 hp / 266 ft-lbs. torque,"Automatic, 4-Spd",2000222330,5TFLU4EN8FX142190,2015,Toyota Tacoma Double Cab,"23,947 miles","21
HWY","16
CITY","$30,100"
